pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width
AN-NA:PAS_45,NA:ESC02_BOT,AN-NA:ZP_02,1,1,17.0,12,,,
AN-NA:PAS_46,NA:ESC02_TOP,AN-NA:L2_V1_BA_03,1,1,17.0,12,,,
AN-NA:PAS_47,NA:ESC05_BOT,AN-NA:ZP_01,1,1,17.0,12,,,
AN-NA:PAS_48,NA:ESC05_TOP,AN-NA:L2_V1_BA_01,1,1,17.0,12,,,
AN-NA:PAS_49,NA:ESC06_BOT,AN-NA:ZP_02,1,1,17.0,12,,,
AN-NA:PAS_50,NA:ESC06_TOP,AN-NA:L2_V2_BA_03,1,1,17.0,12,,,
AN-NA:PAS_51,NA:ESC03_BOT,AN-NA:ZP_01,1,1,17.0,12,,,
AN-NA:PAS_52,NA:ESC03_TOP,AN-NA:L2_V2_BA_01,1,1,17.0,12,,,
AN-NA:PAS_53,NA:ESC01_TOP,AN-NA:ZPO_04,1,1,17.0,12,,,
AN-NA:PAS_54,NA:ESC01_BOT,AN-NA:L5_V2_BA_01,1,1,17.0,12,,,
AN-NA:RAM_C1,AN-NA:C,AN-NA:ZNPS_04,1,1,6.0,4,,,
AN-NA:RAM_A1,AN-NA:A,AN-NA:ZNPN_04,1,1,6.0,4,,,
AV:ASC03,AV:ASC03_TOP,AV:ASC03_INT1,5,1,,28,,,1.2
AV:ASC04,AV:ASC04_TOP,AV:ASC04_INT1,5,1,,28,,,1.2
AV:ASC01,AV:ASC01_TOP,AV:ASC01_BOT,5,1,,28,,,1.2
AV:ASC02,AV:ASC02_TOP,AV:ASC02_BOT,5,1,,28,,,1.2
AV:ESC01,AV:ESC01_BOT,AV:ESC01_TOP,4,0,,12,,,1.0
AV:ESC03,AV:ESC03_TOP,AV:ESC03_BOT,4,0,,12,,,1.0
AV:ESC05,AV:ESC05_BOT,AV:ESC05_TOP,4,0,,12,,,1.0
AV:ESC04,AV:ESC04_TOP,AV:ESC04_BOT,4,0,,12,,,1.0
AV:ESC08,AV:ESC08_TOP,AV:ESC08_BOT,4,0,,12,,,1.0
AV:ESC02,AV:ESC02_BOT,AV:ESC02_TOP,4,0,,12,,,1.0
AV:ESC06,AV:ESC06_BOT,AV:ESC06_TOP,4,0,,12,,,1.0
AV:ESC07,AV:ESC07_TOP,AV:ESC07_BOT,4,0,,12,,,1.0
AV:PAS_A1,AV:A,AV:ESCN_A1_TOP,1,1,3.0,2,,,
AV:PAS_B1,AV:B,AV:ESCN_B1_TOP,1,1,3.0,2,,,
AV:PAS_A2,AV:ESCN_A1_BOT,AV:ESCN_A2_TOP,1,1,3.0,2,,,
AV:PAS_B2,AV:ESCN_B1_BOT,AV:ESCN_B2_TOP,1,1,3.0,2,,,
AV:ESCN_A1,AV:ESCN_A1_TOP,AV:ESCN_A1_BOT,2,1,,15,-52,,
AV:ESCN_A2,AV:ESCN_A2_TOP,AV:ESCN_A2_BOT,2,1,,7,-25,,
AV:ESCN_B1,AV:ESCN_B1_TOP,AV:ESCN_B1_BOT,2,1,,15,-52,,
AV:ESCN_B2,AV:ESCN_B2_TOP,AV:ESCN_B2_BOT,2,1,,15,-52,,
AV:PAS_A3,AV:ESCN_A2_BOT,AV:ZNP_01,1,1,3.0,2,,,
AV:PAS_B3,AV:ESCN_B2_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:PAS_A4,AV:A,AV:ESC08_TOP,1,1,3.0,2,,,
AV:PAS_A5,AV:ESC06_TOP,AV:A,1,1,3.0,2,,,
AV:PAS_B4,AV:B,AV:ESC04_TOP,1,1,3.0,2,,,
AV:PAS_B5,AV:ESC02_TOP,AV:B,1,1,3.0,2,,,
AV:PAS_A6,AV:ESC08_BOT,AV:ESC07_TOP,1,1,3.0,2,,,
AV:PAS_A7,AV:ESC05_TOP,AV:ESC06_BOT,1,1,3.0,2,,,
AV:PAS_B6,AV:ESC04_BOT,AV:ESC03_TOP,1,1,3.0,2,,,
AV:PAS_B7,AV:ESC01_TOP,AV:ESC02_BOT,1,1,3.0,2,,,
AV:PAS_A8,AV:ESC01_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:PAS_A9,AV:ESC03_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:PAS_B8,AV:ESC05_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:PAS_B9,AV:ESC07_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:PAS_A10,AV:A,AV:ASC03_TOP,1,1,3.0,2,,,
AV:PAS_B10,AV:B,AV:ASC04_TOP,1,1,3.0,2,,,
AV:PAS_A11,AV:ASC03_BOT,AV:ZNP_01,1,1,20.0,14,,,
AV:PAS_B11,AV:ASC04_BOT,AV:ZNP_01,1,1,17.0,12,,,
AV:ASC03_1,AV:ASC03_INT1,AV:ASC03_BOT,5,1,,28,,,
AV:ASC04_1,AV:ASC04_INT1,AV:ASC04_BOT,5,1,,28,,,
AV:PAS_01,AV:ZNP_01,AV:ZNP_02,1,1,15.0,10,,,
AV:PAS_02,AV:ZNP_01,AV:ZNP_03,1,1,15.0,10,,,
AV:PAS_03,AV:ZNP_01,AV:ZNP_04,1,1,15.0,10,,,
AV:PAS_04,AV:ZNP_01,AV:ZNP_05,1,1,15.0,10,,,
AV:PAS_05,AV:ZNP_01,AV:ZNP_06,1,1,15.0,10,,,
AV:PAS_06,AV:ZNP_01,AV:ZNP_07,1,1,15.0,10,,,
AV:BO,AV:ZNP_02,AV:ZPO_01,6,0,1.6,4,,,
AV:BP,AV:ZNP_03,AV:ZPP_01,6,0,1.6,4,,,
AV:PDS_01,AV:ZPO_03,AV:ZNP_04,7,0,1.6,5,,,
AV:PDS_02,AV:ZPP_03,AV:ZNP_05,7,0,1.6,5,,,
AV:BO-PMRE_01,AV:ZNP_06,AV:ZPO_02,6,0,1.6,4,,,
AV:BP-PRME_01,AV:ZNP_07,AV:ZPP_02,6,0,1.6,4,,,
AV:BO-PMRS_01,AV:ZPO_02,AV:ZNP_06,7,0,1.6,5,,,
AV:BP-PMRS_01,AV:ZPP_02,AV:ZNP_07,7,0,1.6,5,,,
AV:ESCN_01,AV:ESCN_01_TOP,AV:ESCN_01_BOT,2,1,,6,-23,,
AV:ESCN_02,AV:ESCN_02_TOP,AV:ESCN_02_BOT,2,1,,6,-23,,
AV:ESCN_03,AV:ESCN_03_TOP,AV:ESCN_03_BOT,2,1,,6,-23,,
AV:ESCN_04,AV:ESCN_04_TOP,AV:ESCN_04_BOT,2,1,,6,-23,,
AV:ESCN_05,AV:ESCN_05_TOP,AV:ESCN_05_BOT,2,1,,6,-23,,
AV:ESCN_06,AV:ESCN_06_TOP,AV:ESCN_06_BOT,2,1,,6,-23,,
AV:ESCN_07,AV:ESCN_07_TOP,AV:ESCN_07_BOT,2,1,,6,-23,,
AV:ESCN_08,AV:ESCN_08_TOP,AV:ESCN_08_BOT,2,1,,6,-23,,
AV:PAS_07,AV:ZPO_01,AV:ESCN_01_TOP,1,1,14.0,10,,,
AV:PAS_08,AV:ZPO_01,AV:ESCN_02_TOP,1,1,14.0,10,,,
AV:PAS_09,AV:ZPO_01,AV:ESCN_05_TOP,1,1,10.0,7,,,
AV:PAS_10,AV:ZPO_01,AV:ESCN_06_TOP,1,1,10.0,7,,,
AV:PAS_11,AV:ZPP_01,AV:ESCN_03_TOP,1,1,14.0,10,,,
AV:PAS_12,AV:ZPP_01,AV:ESCN_04_TOP,1,1,14.0,10,,,
AV:PAS_13,AV:ZPP_01,AV:ESCN_07_TOP,1,1,10.0,7,,,
AV:PAS_14,AV:ZPP_01,AV:ESCN_08_TOP,1,1,10.0,7,,,
AV:PAS_15,AV:ESCN_01_TOP,AV:ZPO_03,1,1,14.0,10,,,
AV:PAS_16,AV:ESCN_02_TOP,AV:ZPO_03,1,1,14.0,10,,,
AV:PAS_17,AV:ESCN_05_TOP,AV:ZPO_03,1,1,10.0,7,,,
AV:PAS_18,AV:ESCN_06_TOP,AV:ZPO_03,1,1,10.0,7,,,
AV:PAS_19,AV:ESCN_03_TOP,AV:ZPP_03,1,1,14.0,10,,,
AV:PAS_20,AV:ESCN_04_TOP,AV:ZPP_03,1,1,14.0,10,,,
AV:PAS_21,AV:ESCN_07_TOP,AV:ZPP_03,1,1,10.0,7,,,
AV:PAS_22,AV:ESCN_08_TOP,AV:ZPP_03,1,1,10.0,7,,,
AV:PAS_23,AV:ZPP_02,AV:ASC01_TOP,1,1,13.0,9,,,
AV:PAS_24,AV:ZPP_02,AV:ASC02_TOP,1,1,13.0,9,,,
AV:PAS_25,AV:ZPO_02,AV:ZPO_01,1,1,2.0,1,,,
AV:PAS_26,AV:ASC01_BOT,AV:L2_V1_BA_01,1,1,10.0,7,,,
AV:PAS_27,AV:ASC02_BOT,AV:L2_V2_BA_01,1,1,10.0,7,,,
AV:PAS_28,AV:ESCN_03_BOT,AV:L2_V1_BA_01,1,1,10.0,7,,,
AV:PAS_29,AV:ESCN_04_BOT,AV:L2_V2_BA_01,1,1,10.0,7,,,
AV:PAS_30,AV:ESCN_07_BOT,AV:L2_V1_BA_02,1,1,10.0,7,,,
AV:PAS_31,AV:ESCN_08_BOT,AV:L2_V2_BA_02,1,1,10.0,7,,,
AV:PAS_32,AV:ESCN_01_BOT,AV:L2_V1_BA_02,1,1,10.0,7,,,
AV:PAS_33,AV:ESCN_02_BOT,AV:L2_V2_BA_02,1,1,10.0,7,,,
AV:PAS_34,AV:ESCN_05_BOT,AV:L2_V1_BA_03,1,1,10.0,7,,,
AV:PAS_35,AV:ESCN_06_BOT,AV:L2_V2_BA_03,1,1,10.0,7,,,
AV:PAS_36,AV:L2_V1_BA_01,AV:L2_V1_BA_02,1,1,50.0,35,,,
AV:PAS_37,AV:L2_V1_BA_02,AV:L2_V1_BA_03,1,1,50.0,35,,,
AV:PAS_38,AV:L2_V2_BA_01,AV:L2_V2_BA_02,1,1,50.0,35,,,
AV:PAS_39,AV:L2_V2_BA_02,AV:L2_V2_BA_03,1,1,50.0,35,,,
BA-BQ:ESCN_A1,BA-BQ:ESCN_A1_BOT,BA-BQ:ESCN_A1_TOP,2,1,,6,20,,5.0
BA-BQ:PAS_A1,BA-BQ:A,BA-BQ:ESCN_A1_TOP,1,1,1.0,,,,
BA-BQ:PAS_A2,BA-BQ:ESCN_A1_BOT,BA-BQ:ESCN_A2_TOP,1,1,11.0,7,,,
BA-BQ:ESCN_A2,BA-BQ:ESCN_A2_BOT,BA-BQ:ESCN_A2_TOP,2,1,,5,18,,5.0
BA-BQ:PAS_A3,BA-BQ:ESCN_A2_BOT,BA-BQ:ZNP_06,1,1,48.4,34,,,
BA-BQ:ESCN_B1,BA-BQ:ESCN_B1_BOT,BA-BQ:ESCN_B1_TOP,2,1,,6,22,,1.0
BA-BQ:ESCN_C2,BA-BQ:ESCN_C1_TOP,BA-BQ:ESCN_C1_BOT,2,1,,6,-22,,1.0
BA-BQ:PAS_01,BA-BQ:ESCN_C1_BOT,BA-BQ:ZNP_01,1,1,4.65,3,,,
BA-BQ:PAS_02,BA-BQ:ESCN_B1_BOT,BA-BQ:ZNP_01,1,1,4.65,3,,,
BA-BQ:PAS_03,BA-BQ:ZNP_01,BA-BQ:ZNP_02,1,1,14.65,10,,,
BA-BQ:PAS_04,BA-BQ:ZNP_02,BA-BQ:ZNP_07,1,1,9.0,6,,,
BA-BQ:ESCN_01,BA-BQ:ESCN_01_TOP,BA-BQ:ESCN_01_BOT,2,1,,5,-19,,
BA-BQ:ESCN_02,BA-BQ:ESCN_02_TOP,BA-BQ:ESCN_02_BOT,2,1,,5,-19,,
BA-BQ:PAS_05,BA-BQ:ZP_02,BA-BQ:ESCN_01_TOP,1,1,5.0,3,,,
BA-BQ:PAS_06,BA-BQ:ZP_02,BA-BQ:ESCN_02_TOP,1,1,5.0,3,,,3.0
BA-BQ:PAS_07,BA-BQ:ESCN_01_BOT,BA:L1-V2_BA_01,1,1,53.0,37,,,
BA-BQ:PAS_08,BA-BQ:ESCN_02_BOT,BA:L1-V1_BA_01,1,1,53.0,37,,,
BA-BQ:PAS_09,BA-BQ:ESCN_03_BOT,BA:L1-V2_BA_01,1,1,20.0,14,,,
BA-BQ:PAS_010,BA-BQ:ESCN_04_BOT,BA:L1-V1_BA_01,1,1,20.0,14,,,
BA-BQ:ESCN_03,BA-BQ:ESCN_03_BOT,BA-BQ:ESCN_03_TOP,2,1,,7,24,,
BA-BQ:ESCN_04,BA-BQ:ESCN_04_BOT,BA-BQ:ESCN_04_TOP,2,1,,7,24,,
BA-BQ:PDS_01,BA-BQ:ESCN_04_TOP,BA-BQ:ZNP_04,7,0,,5,,,
BA-BQ:PDS_02,BA-BQ:ESCN_03_TOP,BA-BQ:ZNP_03,7,0,,5,,,
BA-BQ:PAS_011,BA-BQ:ZNP_03,BA-BQ:ZNP_02,1,1,5.0,3,,,
BA-BQ:PAS_012,BA-BQ:ZNP_04,BA-BQ:ZNP_02,1,1,5.0,3,,,
BA-BQ:BU-L1_01,BA-BQ:ZNP_07,BA-BQ:ZP_02,6,0,,4,,,
BA-BQ:ESCN_05,BA-BQ:ESCN_05_BOT,BA-BQ:ESCN_05_TOP,2,1,,5,19,,
BA-BQ:ESCN_07,BA-BQ:ESCN_07_TOP,BA-BQ:ESCN_07_BOT,2,1,,11,-38,,
BA-BQ:ESCN_06,BA-BQ:ESCN_06_TOP,BA-BQ:ESCN_06_BOT,2,1,,6,-21,,
BA-BQ:ESCN_08,BA-BQ:ESCN_08_BOT,BA-BQ:ESCN_08_TOP,2,1,,6,21,,
BA-BQ:PAS_013,BA-BQ:ZP_06,BA-BQ:ESCN_05_TOP,1,1,4.0,2,,,
BA-BQ:PAS_014,BA-BQ:ZP_06,BA-BQ:ESCN_06_TOP,1,1,4.0,2,,,
BA-BQ:PAS_015,BA-BQ:ZP_06,BA-BQ:ZP_03,1,1,19.0,13,,,
BA-BQ:PAS_016,BA-BQ:ZP_03,BA-BQ:ESCN_07_TOP,1,1,4.0,2,,,
BA-BQ:PAS_017,BA-BQ:ZP_03,BA-BQ:ESCN_08_TOP,1,1,4.0,2,,,
BA-BQ:PAS_018,BA-BQ:ESCN_05_BOT,BA:L1-V1_BA_03,1,1,23.0,16,,,
BA-BQ:PAS_019,BA-BQ:ESCN_06_BOT,BA:L1-V2_BA_03,1,1,46.0,32,,,
BA-BQ:PAS_020,BA-BQ:ESCN_07_BOT,BA:L1-V2_BA_02,1,1,5.0,3,,,
BA-BQ:PAS_021,BA-BQ:ESCN_08_BOT,BA:L1-V2_BA_03,1,1,23.0,16,,,
BA-BQ:PAS_022,BA-BQ:ZP_07,BA-BQ:ZP_06,1,1,19.0,13,,,
BA-BQ:PAS_023,BA-BQ:ZP_07,BA-BQ:ZP_05,1,1,20.0,14,,,
BA-BQ:BU-L5_01,BA-BQ:ZNP_06,BA-BQ:ZP_01,6,0,,4,,,
BA-BQ:PDS_03,BA-BQ:ZP_02,BA-BQ:ZNP_07,7,0,,5,,,
BA-BQ:ESCN_09,BA-BQ:ESCN_09_TOP,BA-BQ:ESCN_09_BOT,2,1,,2,-9,,12.0
BA-BQ:PAS_024,BA-BQ:ESCN_09_BOT,BA-BQ:ZP_01,1,1,9.0,6,,,
BA-BQ:PAS_025,BA-BQ:ESCN_09_TOP,BA-BQ:ZP_07,1,1,12.0,8,,,
BA-BQ:PAS_026,BA-BQ:ESCN_010_TOP,BA-BQ:ZP_01,1,1,9.0,6,,,
BA-BQ:ESCN_010,BA-BQ:ESCN_010_BOT,BA-BQ:ESCN_010_TOP,2,1,,1,5,,4.0
BQ:ESC03,BQ:ESC03_BOT,BQ:ESC03_TOP,4,0,,12,,,2.0
BQ:ESC02,BQ:ESC02_BOT,BQ:ESC02_TOP,4,0,,12,,,2.0
BA-BQ:ESCN_011,BA-BQ:ESCN_011_BOT,BA-BQ:ESCN_011_TOP,2,1,,12,40,,4.2
BA-BQ:PAS_027,BA-BQ:ESCN_010_BOT,BA-BQ:ZP_013,1,1,2.0,1,,,
BA-BQ:PAS_B1,BA-BQ:B,BA-BQ:ESCN_B1_TOP,1,1,1.0,,,,3.0
BA-BQ:PAS_C1,BA-BQ:C,BA-BQ:ESCN_C1_TOP,1,1,1.0,,,,3.0
BQ:ESC04,BQ:ESC04_TOP,BQ:ESC04_BOT,4,0,,10,,,2.0
BA-BQ:PAS_028,BA:L1-V1_BA_02,BQ:ESC04_TOP,1,1,26.0,18,,,1.5
BA-BQ:PAS_029,BQ:L5-V1_BA_03,BQ:ESC04_BOT,1,1,22.0,15,,,
BA-BQ:PAS_030,BA-BQ:ZP_05,BQ:ESC03_TOP,1,1,2.0,1,,,
BA-BQ:PAS_031,BA-BQ:ZP_05,BQ:ESC02_TOP,1,1,2.0,1,,,
BA-BQ:PAS_032,BA-BQ:ZP_05,BA-BQ:ESCN_011_TOP,1,1,2.0,1,,,
BA-BQ:PAS_033,BA-BQ:ZP_08,BQ:ESC03_BOT,1,1,2.0,1,,,
BA-BQ:PAS_034,BQ:ESC02_BOT,BA-BQ:ZP_08,1,1,2.0,1,,,
BA-BQ:PAS_035,BA-BQ:ZP_08,BA-BQ:ESCN_011_BOT,1,1,2.0,1,,,
BA-BQ:PAS_036,BA:L1-V1_BA_02,BA-BQ:ESCN_013_TOP,1,1,16.34,11,,,4.6
BA-BQ:ESCN_13,BA-BQ:ESCN_013_TOP,BA-BQ:ESCN_013_BOT,2,1,,6,-21,,
BA-BQ:PAS_038,BA-BQ:ZP_09,BA-BQ:ESCN_013_BOT,1,1,11.77,8,,,4.6
BA-BQ:PAS_039,BA-BQ:ZP_09,BA-BQ:ESCN_014_TOP,1,1,9.2,6,,,7.0
BA-BQ:PAS_040,BA-BQ:ZP_09,BA-BQ:ESCN_015_BOT,1,1,2.0,1,,,
BA-BQ:PAS_041,BA-BQ:ZP_011,BA-BQ:ESCN_015_TOP,1,1,2.0,1,,,
BA-BQ:ESCN_014,BA-BQ:ESCN_014_TOP,BA-BQ:ESCN_014_BOT,2,1,,7,-26,,
BA-BQ:ESCN_015,BA-BQ:ESCN_015_BOT,BA-BQ:ESCN_015_TOP,2,1,,,3,,
BA-BQ:PAS_037,BA-BQ:ZP_011,BA-BQ:ZP_08,1,1,3.0,2,,,
BA-BQ:PAS_046,BA-BQ:ZP_011,BA-BQ:ESCN_021_TOP,1,1,33.2,23,,,3.53
BA-BQ:PAS_047,BA-BQ:ZP_011,BA-BQ:ESCN_022_TOP,1,1,56.77,40,,,3.53
BA-BQ:PAS_048,BA-BQ:ZP_011,BA-BQ:ESCN_019_TOP,1,1,65.0,46,,,3.53
BA-BQ:PAS_049,BA-BQ:ZP_04,BA-BQ:ESCN_012_TOP,1,1,1.0,,,,3.53
BA-BQ:PAS_050,BA-BQ:ZP_011,BA-BQ:ESCN_020_TOP,1,1,34.0,24,,,3.53
BA-BQ:PAS_051,BA-BQ:ZP_011,BA-BQ:ESCN_017_TOP,1,1,60.0,42,,,3.53
BA-BQ:PAS_052,BA-BQ:ZP_011,BA-BQ:ESCN_018_TOP,1,1,76.0,54,,,3.53
BA-BQ:ESCN_021,BA-BQ:ESCN_021_TOP,BA-BQ:ESCN_021_BOT,2,1,,7,-26,,
BA-BQ:ESCN_022,BA-BQ:ESCN_022_TOP,BA-BQ:ESCN_022_BOT,2,1,,7,-26,,
BA-BQ:ESCN_019,BA-BQ:ESCN_019_TOP,BA-BQ:ESCN_019_BOT,2,1,,7,-26,,
BA-BQ:ESCN_012,BA-BQ:ESCN_012_TOP,BA-BQ:ESCN_012_BOT,2,1,,7,-26,,
BA-BQ:ESCN_020,BA-BQ:ESCN_020_TOP,BA-BQ:ESCN_020_BOT,2,1,,7,-26,,
BA-BQ:ESCN_017,BA-BQ:ESCN_017_TOP,BA-BQ:ESCN_017_BOT,2,1,,7,-26,,
BA-BQ:ESCN_018,BA-BQ:ESCN_018_TOP,BA-BQ:ESCN_018_BOT,2,1,,7,-26,,
BA-BQ:PAS_053,BA-BQ:ESCN_021_BOT,BQ:L5-V1_BA_02,1,1,9.0,6,,,3.6
BA-BQ:PAS_054,BA-BQ:ESCN_022_BOT,BQ:L5-V1_BA_02,1,1,24.0,17,,,3.6
BA-BQ:PAS_055,BA-BQ:ESCN_019_BOT,BQ:L5-V1_BA_01,1,1,9.29,6,,,3.6
BA-BQ:PAS_056,BA-BQ:ESCN_012_BOT,BQ:L5-V2_BA_03,1,1,5.0,3,,,3.6
BA-BQ:PAS_057,BA-BQ:ESCN_020_BOT,BQ:L5-V2_BA_02,1,1,18.0,12,,,3.6
BA-BQ:PAS_058,BA-BQ:ESCN_017_BOT,BQ:L5-V2_BA_02,1,1,20.0,14,,,3.6
BA-BQ:PAS_059,BA-BQ:ESCN_018_BOT,BQ:L5-V2_BA_01,1,1,5.0,3,,,3.6
BA-BQ:PAS_060,BQ:L5-V2_BA_01,BQ:L5-V2_BA_02,1,1,35.0,25,,,3.0
BA-BQ:PAS_061,BQ:L5-V2_BA_02,BQ:L5-V2_BA_03,1,1,3.0,2,,,47.5
BA-BQ:PAS_062,BQ:L5-V1_BA_01,BQ:L5-V1_BA_02,1,1,35.0,25,,,3.0
BA-BQ:PAS_063,BQ:L5-V1_BA_02,BQ:L5-V1_BA_03,1,1,3.0,2,,,47.5
BA-BQ:PAS_064,BA-BQ:ZP_012,BA-BQ:ZP_011,1,1,29.0,20,,,11.0
BA-BQ:PAS_A4,BA-BQ:A,BQ:ASC03_TOP,1,1,12.0,8,,,2.0
BQ:ASC03,BQ:ASC03_TOP,BQ:ASC03_BOT,5,1,,28,,,
BA-BQ:PAS_067,BQ:ASC03_BOT,BA-BQ:ZNP_05,1,1,3.0,2,,,
BQ:ASC03-PMRE_01,BA-BQ:ZNP_05,BA-BQ:ZP_05,6,0,,4,,,
BQ:ASC03-PMRS_01,BA-BQ:ZP_05,BA-BQ:ZNP_05,7,0,,5,,,
BA-BQ:PAS_068,BQ:ESC01_BOT,BA-BQ:ZP_012,1,1,18.0,12,,,1.6
BA-BQ:PAS_073,BA-BQ:ZP_013,BA:L1-V1_BA_02,1,1,50.0,35,,,3.53
BA-BQ:ESCN_016,BA-BQ:ESCN_016_TOP,BA-BQ:ESCN_016_BOT,2,1,,6,-21,,
BA-BQ:PAS_069,BA-BQ:ESCN_016_BOT,BA-BQ:ZP_09,1,1,1.0,,,,3.6
BQ:ESC01,BQ:ESC01_BOT,BQ:ESC01_TOP,4,0,,12,,,
BA-BQ:PAS_070,BQ:ESC01_TOP,BA-BQ:ZP_01,1,1,1.5,1,,,5.0
BA-BQ:PDS_04,BA-BQ:ZP_01,BA-BQ:ZNP_06,7,0,,5,,,
BA-BQ:PAS_071,BA-BQ:ZP_06,BQ:ASC04_TOP,1,1,4.3,3,,,
BQ:ASC04,BQ:ASC04_TOP,BQ:ASC04_BOT,5,1,,28,,,
BA-BQ:PAS_072,BQ:ASC04_BOT,BA:L1-V2_BA_03,1,1,13.66,9,,,
BA-BQ:PAS_075,BA-BQ:ESCN_016_TOP,BA-BQ:ZP_013,1,1,1.0,,,,
BA-BQ:PAS_074,BQ:ASC02_BOT,BQ:L5-V2_BA_03,1,1,20.66,14,,,
BQ:ASC02,BQ:ASC02_TOP,BQ:ASC02_BOT,5,1,,28,,,
BA-BQ:PAS_043,BA-BQ:ESCN_014_BOT,BQ:L5-V1_BA_03,1,1,5.0,3,,,
BA-BQ:PAS_042,BA-BQ:ZP_09,BA-BQ:ZP_04,1,1,30.0,21,,,5.0
BA-BQ:PAS_065,BQ:ASC02_TOP,BA-BQ:ZP_04,1,1,3.0,2,,,
BA-BQ:PAS_066,BQ:ASC01_BOT,BQ:L5-V1_BA_03,1,1,22.14,15,,,
BQ:ASC01_TOP_TO_INT_1,BQ:ASC01_TOP,BQ:ASC01_INT_1,5,1,,28,,,
BQ:ASC01_INT_1_TO_INT_2,BQ:ASC01_INT_1,BQ:ASC01_INT_2,5,1,,28,,,
BQ:ASC01_INT_2_TO_BOT,BQ:ASC01_INT_2,BQ:ASC01_BOT,5,1,,28,,,
BA-BQ:PAS_076,BQ:ASC01_INT_2,BA-BQ:ZP_04,1,1,1.0,,,,
BA-BQ:PAS_045,BA-BQ:ZP_013,BQ:ASC01_INT_1,1,1,5.0,3,,,
BA-BQ:PAS_044,BQ:ASC01_TOP,BA-BQ:ZP_05,1,1,5.0,3,,,
BA-BQ:PAS_077,BA:L1-V1_BA_03,BA:L1-V1_BA_02,1,1,18.0,12,,,
BA-BQ:PAS_078,BA:L1-V2_BA_03,BA:L1-V2_BA_02,1,1,18.0,12,,,
BA-BQ:PAS_079,BA:L1-V2_BA_01,BA:L1-V2_BA_02,1,1,61.0,43,,,
BA-BQ:PAS_080,BA:L1-V1_BA_01,BA:L1-V1_BA_02,1,1,61.0,43,,,
BE:PAS_101C,BE:A,BE:ASC03_TOP,1,1,8.0,5,,,
BE:PAS_101B,BE:A,BE:ESC01_TOP,1,1,1.0,,,,
BE:PAS_101A,BE:A,BE:ESCN01_TOP,1,1,1.0,,,,
BE:PAS_ASC01_BOT,BE:ASC01_BOT,BE:L5-V1_BA_01,1,1,10.0,7,,,
BE:ASC01,BE:ASC01_TOP,BE:ASC01_BOT,5,1,,27,,,
BE:PAS_ASC02_BOT,BE:ASC02_BOT,BE:L5-V2_BA_01,1,1,10.0,7,,,
BE:ASC02,BE:ASC02_TOP,BE:ASC02_BOT,5,1,,27,,,
BE:PAS_111A,BE:ASC03_BOT,BE:ZNP,1,1,12.0,8,,,
BE:ASC03,BE:ASC03_TOP,BE:ASC03_BOT,5,1,,27,,,
BE:ESC01,BE:ESC01_BOT,BE:ESC01_TOP,4,0,,11,,,
BE:PAS_111C,BE:ESC01_BOT,BE:ZNP,1,1,15.0,10,,,
BE:PAS_111B,BE:ESCN01_BOT,BE:ZNP,1,1,15.0,10,,,
BE:ESCN01,BE:ESCN01_TOP,BE:ESCN01_BOT,2,1,,9,-30,,
BE:PAS_ESCN_V1_BOT,BE:ESCN_V1_BOT,BE:L5-V1_BA_01,1,1,10.0,7,,,
BE:ESCN_V1,BE:ESCN_V1_TOP,BE:ESCN_V1_BOT,2,1,,6,-20,,
BE:PAS_ESCN_V2_BOT,BE:ESCN_V2_BOT,BE:L5-V2_BA_01,1,1,10.0,7,,,
BE:ESCN_V2,BE:ESCN_V2_TOP,BE:ESCN_V2_BOT,2,1,,6,-20,,
BE:BATERIA_01,BE:ZNP,BE:ZP,6,0,2.0,4,,,
BE:PAS_113A,BE:ZP,BE:ASC01_TOP,1,1,8.5,6,,,
BE:PAS_113B,BE:ZP,BE:ASC02_TOP,1,1,8.5,6,,,
BE:PAS_112A,BE:ZP,BE:ESCN_V1_TOP,1,1,8.5,6,,,
BE:PAS_112B,BE:ZP,BE:ESCN_V2_TOP,1,1,8.5,6,,,
BE:PDS_01,BE:ZP,BE:ZNP,7,0,2.0,5,,,
BIL:PAS_A1,BIL:A,BIL:ESC01_TOP,1,1,1.0,,,,1.5
BIL:PAS_B1,BIL:B,BIL:ASC03_TOP,1,1,2.0,1,,,2.0
BIL:ESC03,BIL:ESC03_BOT,BIL:ESC03_TOP,4,0,,45,,,
BIL:ESCN_B1,BIL:ESCN_B1_TOP,BIL:ESCN_B1_BOT,2,1,,21,-70,,2.3
BIL:PAS_B2,BIL:B,BIL:ESCN_B1_TOP,1,1,1.0,,,,2.0
BIL:ESC01,BIL:ESC01_BOT,BIL:ESC01_TOP,4,0,,11,,,
BIL:ESC02,BIL:ESC02_BOT,BIL:ESC02_TOP,4,0,,5,,,2.3
BIL:ESCN_A1,BIL:ESCN_A1_BOT,BIL:ESCN_A1_TOP,2,1,,9,32,,2.3
BIL:PAS_A2,BIL:A,BIL:ESCN_A1_TOP,1,1,1.0,,,,2.0
